059位,ほーらい,雀星Lv.23,165.0
060位,かぼちゃさん,雀星Lv.16,164.7
061位,tahiti,雀星Lv.3,164.3
062位,ペンギエモン,二段,164.2
063位,teRu,十段,163.7
064位,GANO,雀星Lv.3,163.5
065位,シャロン,二段,163.5
066位,アイコトトロ,雀星Lv.6,163.4
067位,SB,雀星Lv.3,163.1
068位,Gen11V,九段,162.8
069位,PECO,八段,162.8
070位,KF,七段,162.5
071位,ゆゆ,五段,162.3
072位,#もふ,六段,162.3
073位,かおるだ,雀星Lv.1,162.1
074位,イッツー,雀星Lv.7,162.1
075位,むっさん,七段,161.8
076位,はみ,四段,161.6
077位,ルミエラ,二段,161.5
078位,ソウリン,八段,160.9
079位,ファイトガール,八段,160.7
080位,カワウソくん,雀星Lv.8,160.6
081位,いしばしのネコ,五段,160.0
082位,ハチ,７級,159.8
083位,イッチ,九段,159.6
084位,SEEK,雀星Lv.2,159.5
085位,ROUTE,三段,159.4
086位,そりきん,十段,159.3
087位,あさIじおき,四段,159.0
088位,はいいろ,２級,159.0
089位,I－168,雀星Lv.2,159.0
090位,リィル,雀星Lv.1,159.0
091位,ファイトガール,九段,158.8
092位,たんご,九段,158.5
093位,エスエル,雀星Lv.4,158.1
094位,ただのロリコン,雀星Lv.2,158.0
095位,latte,雀星Lv.1,157.7
096位,щ(▼ω▼)щ,雀星Lv.27,157.4
097位,かげかげ,二段,156.2
098位,どかべん,雀星Lv.4,156.1
099位,ひげたそ,八段,155.8
100位,さと,六段,155.6
101位,キョン44,雀星Lv.3,155.6
102位,ミスト,２級,155.5
103位,ヤマ,五段,155.3
104位,ユーロン,１級,155.3
105位,けん133,二段,154.9
106位,★JUN★,雀星Lv.2,154.9
107位,ホタルビ,雀星Lv.1,154.8
108位,かぶおー,四段,154.8
109位,レア,２級,154.5
110位,みゅん,雀星Lv.3,154.3
111位,おぐらあん,雀星Lv.3,154.1
112位,Dsato,雀星Lv.6,153.8
113位,T1,初段,153.7
114位,ピンクだま,五段,153.6
115位,Ted_F,九段,153.5
116位,アル・アジフ,５級,153.5
117位,ガンテツ,八段,153.2
118位,ももも～,２級,153.2
119位,TAO,十段,152.9
120位,わいず,２級,152.9
121位,アトラクサ,四段,152.8
122位,QMAモン,雀星Lv.1,152.6
123位,きんけつのリゼ,五段,152.6
124位,しきえもん♪,四段,152.5
125位,☆まさちゃん☆,十段,152.4
126位,ちょの,八段,152.2
127位,Chimar！,７級,152.2
128位,ヤガミサン,雀星Lv.5,152.1
129位,ベアトリーチェ,十段,152.0
130位,いそぱん,雀星Lv.13,151.8
131位,みや,初段,151.6
132位,ピコ,八段,151.3
133位,ファイトガール,雀星Lv.6,151.3
134位,げりべん,雀星Lv.1,151.2
135位,KEN,初段,151.1
136位,イギ,６級,150.9
137位,ゆう,二段,150.9
138位,Eclat,二段,150.5
139位,ポム,六段,150.5
140位,メイヴァ,２級,150.4
141位,こてつ,五段,150.4
142位,ポロロッカ,雀星Lv.13,150.4
143位,まっきー,雀星Lv.4,150.3
144位,JDリーシュ,雀星Lv.6,150.3
145位,トラチヨ,六段,150.2
146位,CPU,雀星Lv.4,150.1
147位,557A,六段,150.1
148位,みらん,７級,149.9
149位,はるち,雀星Lv.1,149.9
150位,よしみ,九段,149.8
151位,すたりん7,初段,149.8
152位,ドプフォwww,五段,149.7
153位,ポーラッカ,雀星Lv.14,149.5
154位,Ina,初段,149.2
155位,ひろゆき？,雀星Lv.2,149.1
156位,Exiga,五段,149.0
157位,ECE116,五段,148.8
158位,あじだはーか,五段,148.6
159位,トンヌラ,雀星Lv.1,148.6
160位,ながたゆうじ,７級,148.6
161位,ファイトガール,三段,148.4
162位,Yuji43◎,８級,148.3
163位,MA－YA,雀星Lv.12,148.2
164位,ROSA,十段,148.1
165位,クロミ,３級,148.1
166位,みかんすい,四段,147.9
167位,ファイトガール,雀星Lv.2,147.9
168位,tanuki,５級,147.9
169位,ぱちぇりー,雀星Lv.26,147.8
170位,ぐでかご,雀星Lv.26,147.8
171位,フェネック,雀星Lv.2,147.7
172位,368℃,九段,147.6
173位,かっちゃんっ／,３級,147.4
174位,ししゃも,３級,147.0
175位,アルトライン,八段,146.9
176位,えだずり,初段,146.7
177位,こげぱん,二段,146.6
178位,あとらいお,３級,146.6
179位,かえる,雀星Lv.29,146.1
180位,あさひな,雀星Lv.3,146.1
181位,ながれクズ,九段,146.1
182位,ねこさく5,雀星Lv.1,146.0
183位,LON,五段,145.9
184位,ひゅーがーん,６級,145.9
185位,せが,雀星Lv.12,145.7
186位,まろん,六段,145.6
187位,ユウヒ,二段,145.6
188位,NOE,六段,145.6
189位,トゥインクル,五段,145.4
190位,ぎりぎり,４級,145.4
191位,ぎるがめっしゅ,二段,145.2
192位,KITTY,八段,145.0
193位,－589－,雀星Lv.7,145.0
194位,おてんきマップ,四段,144.9
195位,よしぷー,雀星Lv.15,144.9
196位,ぷろる,雀星Lv.5,144.8
197位,あくじき,雀星Lv.14,144.8
198位,クライ,六段,144.8
199位,TAK,十段,144.8
200位,ファイトガール,三段,144.5
201位,クレティア,雀星Lv.1,144.5
202位,りょうし,三段,144.5
203位,ひろPON,雀星Lv.1,144.4
204位,クロノッチ,１級,144.3
205位,キョクセイ,雀星Lv.4,144.3
206位,あたまハピナス,１級,144.2
207位,LCあがの,７級,144.1
208位,あくまくん,初段,143.7
209位,ぴーくん☆,雀星Lv.11,143.7
210位,ファイトガール,雀星Lv.1,143.6
211位,おはララ,六段,143.5
212位,メルクーリオ,四段,143.5
213位,セツナ,五段,143.5
214位,みずと,雀星Lv.1,143.5
215位,Onisan,十段,143.5
216位,シグナル,雀星Lv.2,143.5
217位,7シャンテン,雀星Lv.33,143.4
218位,HITS,八段,143.2
219位,Y・T,初段,143.2
220位,〈＝∀＝〉,初段,143.2
221位,ひだんのアリア,十段,143.2
222位,Taccho,六段,143.2
223位,さくっち,十段,143.2
224位,にゃにゃ,十段,143.0
225位,ファイトガール,七段,143.0
226位,ぱらでぃ,四段,143.0
227位,すぎたともかず,七段,142.9
228位,MARONY,雀星Lv.1,142.9
229位,マコト,九段,142.8
230位,にくじん,雀星Lv.9,142.8
231位,こめいし,八段,142.7
232位,うきびたほ,五段,142.7
233位,コンコン,初段,142.5
234位,ギル,三段,142.5
235位,ひややっこ,三段,142.4
236位,めろりぬ,雀星Lv.5,142.4
237位,たろう,６級,142.4
238位,ばばこのみ,十段,142.3
239位,のだコトネ,九段,142.2
240位,TKY,四段,142.1
241位,まえだ,二段,142.1
242位,よつね,雀星Lv.18,142.1
243位,ごごきゅーぶ,雀星Lv.10,141.9
244位,ウィッチリー,雀星Lv.4,141.9
245位,T・S,二段,141.9
246位,アキ,初段,141.7
247位,はーとあっぷ,２級,141.6
248位,KA7DE,十段,141.6
249位,シーナンス,初段,141.6
250位,TAK,四段,141.5
251位,ろあびぃ,三段,141.3
252位,ももんじゃ,十段,141.3
253位,ささみチキン,雀星Lv.1,141.2
254位,K,二段,141.2
255位,ぐに,４級,141.2
256位,あたご,雀星Lv.1,141.1
257位,べりある,三段,141.1
258位,ゆず,雀星Lv.11,141.1
259位,らすてぃ,雀星Lv.27,140.9
260位,DTsin1,二段,140.9
261位,とよん,雀星Lv.4,140.9
262位,NAO,六段,140.8
263位,わらびちゃん,六段,140.7
264位,FLOOR,七段,140.5
265位,まち,雀星Lv.6,140.4
266位,るーちゃん♪,三段,140.4
267位,もえるきりん,初段,140.4
268位,E501,雀星Lv.23,140.4
269位,RinRin,五段,140.4
270位,パインのパイ3,三段,140.3
271位,マサオツモル,初段,140.3
272位,BLUE,七段,140.1
273位,KOOL,４級,140.1
274位,ゴンちゃん,雀星Lv.4,140.1
275位,なべさん,初段,140.0
276位,MGI,雀星Lv.4,139.9
277位,カンコーヒー,四段,139.9
278位,ゆーまん,二段,139.8
279位,NAGISA,１級,139.8
280位,ありす,十段,139.8
281位,かめ,七段,139.8
282位,ナウなヤング,雀星Lv.2,139.8
283位,スー,五段,139.7
284位,あるグウワ,初段,139.5
285位,COJ35,雀星Lv.1,139.5
286位,Coffee,雀星Lv.6,139.4
287位,たまもん,３級,139.3
288位,なきのリュー,雀星Lv.2,139.2
289位,HAL,三段,139.2
290位,ちあはん,１級,139.1
291位,ファイトガール,雀星Lv.3,139.0
292位,ナチュラル,１級,138.9
293位,おつぼん,七段,138.7
294位,ニーチェ,八段,138.6
295位,ビプこ,二段,138.6
296位,いにしゃるM,雀星Lv.3,138.6
297位,みか,雀星Lv.1,138.6
298位,ちひろ,２級,138.6
299位,アヤサト,雀星Lv.5,138.6
300位,マルト,４級,138.5
301位,すずめオニ,七段,138.5
302位,ーロ,４級,138.5
303位,EVE,雀星Lv.5,138.4
304位,しえる,九段,138.3
305位,さくら,三段,138.2
306位,ほのぼの,二段,138.2
307位,ジョー,１級,138.2
308位,リンリン,７級,138.1
309位,FITZ,六段,138.1
310位,しろうさ☆ω☆,雀星Lv.5,138.0
311位,はく,雀星Lv.7,138.0
312位,ソダシ,雀星Lv.1,137.9
313位,ポポストア,雀星Lv.6,137.9
314位,Vやねんよこは,十段,137.9
315位,めんみ,４級,137.8
316位,ひびき,五段,137.8
317位,koh,八段,137.6
318位,そーだ,九段,137.6
319位,BYK,十段,137.6
320位,ありり,雀星Lv.11,137.5
321位,ASALEN,雀星Lv.5,137.2
322位,うめポン,雀星Lv.2,137.2
323位,プリングス,七段,137.2
324位,ファイトガール,五段,137.1
325位,NATS,初段,136.9
326位,あっきぃー,四段,136.9
327位,M*VRS,三段,136.9
328位,てつまる,２級,136.8
329位,EFY,十段,136.8
330位,しとみ,二段,136.8
331位,いなづま,５級,136.7
332位,kr976,雀星Lv.1,136.7
333位,えとこ,二段,136.7
334位,philme,４級,136.3
335位,どみゃー,２級,136.3
336位,アスマ,九段,136.2
337位,らうたさん,３級,136.2
338位,ブレクト,七段,136.1
339位,しろがね,七段,136.0
340位,MOST,雀星Lv.2,136.0
341位,わたてー,八段,135.9
342位,MAROU,四段,135.9
343位,しゃみ(ねこ),四段,135.8
344位,りふれいん,二段,135.8
345位,ラブ2デート,雀星Lv.3,135.7
346位,SOU,八段,135.6
347位,みおんさん,二段,135.6
348位,キャオラッ,七段,135.6
349位,チンイツ,雀星Lv.4,135.6
350位,タマQ,３級,135.5
351位,モーホー,雀星Lv.5,135.5
352位,キサラ,二段,135.5
353位,moji2,五段,135.5
354位,タイシン,五段,135.3
355位,こうがひえん,雀星Lv.2,135.3
356位,ゼヴ,五段,135.2
357位,ゆーさん,二段,135.1
358位,O－JIYA,雀星Lv.10,135.0
359位,らいが,雀星Lv.2,135.0
360位,FERICK,初段,135.0
361位,めもるん,８級,135.0
362位,タカミ,６級,135.0
363位,J2,三段,134.9
364位,ファイトガール,雀星Lv.1,134.9
365位,ゆう,５級,134.8
366位,プルンプルまる,雀星Lv.9,134.8
367位,Storch,九段,134.7
368位,ドラポンボール,雀星Lv.3,134.7
369位,gureizu,五段,134.6
370位,はいきょ,２級,134.6
371位,GIN,雀星Lv.1,134.4
372位,れいな,二段,134.4
373位,ミリア,雀星Lv.15,134.3
374位,ぱね,七段,134.0
375位,キズだらけ,七段,134.0
376位,Ver_7,八段,134.0
377位,なとりー,２級,133.9
378位,サラサ,雀星Lv.5,133.7
379位,ひなたん,三段,133.7
380位,PHOENIX,雀星Lv.4,133.7
381位,うおたみ,雀星Lv.6,133.6
382位,みはらだ,三段,133.5
383位,Hiro,三段,133.3
384位,GFセンコー,雀星Lv.12,133.2
385位,ヤマト,２級,133.1
386位,KiMi,２級,133.1
387位,てつや,二段,133.0
388位,かぐらマニア,三段,133.0
389位,リューミア,八段,133.0
390位,ざく,四段,133.0
391位,はるあき,十段,133.0
392位,オルテガ,二段,133.0
393位,Potion,二段,133.0
394位,もっしゅ,６級,133.0
395位,じょん,三段,132.9
396位,フィオ,雀星Lv.1,132.8
397位,リン,四段,132.8
398位,SUICA07,八段,132.8
399位,パステル,六段,132.8
400位,なごみ,二段,132.7
401位,ファイトガール,初段,132.6
402位,ぶっちー,初段,132.6
403位,ねこにん,１級,132.6
404位,んなふわナナチ,６級,132.5
405位,ザキオ,１級,132.5
406位,K,７級,132.5
407位,NES,１級,132.4
408位,リョウ,雀星Lv.3,132.3
409位,あるましー,雀星Lv.2,132.2
410位,ミーナ,６級,132.2
411位,もも,五段,132.1
412位,ちゅんこ,五段,132.1
413位,バドラック,初段,132.1
414位,イナバ,五段,131.9
415位,ファイトガール,六段,131.9
416位,さんつ,七段,131.8
417位,ロック,雀星Lv.2,131.8
418位,みずほ,二段,131.5
419位,305,四段,131.4
420位,メロ,八段,131.3
421位,カルピス,２級,131.3
422位,ファイトガール,三段,131.3
423位,ゆきまる,二段,131.3
424位,フロストらとす,七段,131.3
425位,ファイトガール,九段,131.2
426位,ファイトガール,十段,131.2
427位,ミギキキギミ,二段,131.1
428位,あーりぃ,１級,131.1
429位,くるまえび,二段,131.0
430位,タクトン,雀星Lv.4,131.0
431位,けん,１級,130.9
432位,ボンペペろうし,七段,130.9
433位,フリオーソ,初段,130.9
434位,opbna,三段,130.9
435位,ミューラ,雀星Lv.2,130.8
436位,リプロレイ,八段,130.8
437位,かぷちく,八段,130.8
438位,ハママジ,二段,130.7
439位,かにチャーハン,初段,130.6
440位,ファイトガール,五段,130.6
441位,シルバー,雀星Lv.13,130.6
442位,ポロロッカ,４級,130.6
443位,リシュ,九段,130.5
444位,クールボー,初段,130.5
445位,いぬさん,六段,130.5
446位,むらりぃん,二段,130.3
447位,うわぶれ,二段,130.3
448位,BWM,雀星Lv.17,130.3
449位,らいは,七段,130.3
450位,ないとう,八段,130.3
451位,どんぐり,６級,130.3
452位,まじきた,１級,130.3
453位,ギガゴ,８級,130.2
454位,つじぎり,初段,130.2
455位,まるし,二段,130.2
456位,SABACAN,七段,130.1
457位,MST,六段,130.1
458位,レクイエム,七段,130.1
459位,うどん2,３級,130.0
460位,cifon,６級,130.0
461位,NORIX,六段,129.9
462位,きー,４級,129.9
463位,いわさきやたろ,７級,129.9
464位,トロズ,三段,129.8
465位,NOEL,三段,129.8
466位,よすす,三段,129.8
467位,PPDDLL,二段,129.7
468位,RURIO,雀星Lv.6,129.6
469位,きょうか,八段,129.6
470位,マウンテン,九段,129.6
471位,ハトよめ,八段,129.6
472位,なんちゃって,雀星Lv.48,129.6
473位,チサト,２級,129.5
474位,ミャウ,雀星Lv.12,129.5
475位,スリザリン,九段,129.4
476位,ジャぱん,雀星Lv.14,129.4
477位,ゆうき,初段,129.4
478位,ミルスェット,八段,129.4
479位,しぐれ,八段,129.3
480位,ファイトガール,３級,129.3
481位,つな,１級,129.3
482位,Ange,７級,129.2
483位,E・K,初段,129.2
484位,トロニカ,七段,129.2
485位,ファイトガール,４級,129.2
486位,わるさー,三段,129.1
487位,ずん,四段,129.1
488位,モノクロ,８級,129.1
489位,TEZ,８級,129.1
490位,たかこ,７級,128.9
491位,そだっき,八段,128.8
492位,スーノ,二段,128.8
493位,つむぎり,八段,128.8
494位,カナちゃん,初段,128.6
495位,キュー9,８級,128.6
496位,マム,初段,128.6
497位,さ8かん？,初段,128.6
498位,YOSIO,雀星Lv.2,128.6
499位,ミナト！,初段,128.5
500位,ユウ・フォルグ,５級,128.4
