024位,けみがわかい,雀星Lv.2,208.5
025位,strmdn,雀星Lv.2,206.2
026位,レーバティン,二段,204.2
027位,あれーぬ,雀星Lv.10,204.1
028位,YUI,雀星Lv.6,203.3
029位,いちえん,五段,198.7
030位,カーリー,雀星Lv.14,198.6
031位,IHガスジロー,八段,198.1
032位,ファイトガール,雀星Lv.47,197.5
033位,リィル,雀星Lv.9,191.6
034位,ふっきー,雀星Lv.2,189.0
035位,EEVEE,八段,188.9
036位,しゃも,五段,187.8
037位,Ver_7,雀星Lv.3,187.0
038位,しまむら,二段,186.8
039位,おうせい,雀星Lv.1,186.3
040位,QJI,八段,185.4
041位,dettun,九段,185.2
042位,そーだ,雀星Lv.9,185.2
043位,アルカナ,雀星Lv.1,180.7
044位,セシリア,十段,179.4
045位,らむれーずん,雀星Lv.2,178.5
046位,ねーふぁ,三段,177.4
047位,ふじ,３級,173.6
048位,くぅ,雀星Lv.8,172.6
049位,うラキ,雀星Lv.10,172.6
050位,ミケネコ,雀星Lv.1,170.2
個別ランキングナナツノ・ツミレ
001位,DESSA,雀星Lv.13,321.3
002位,かおるだ,雀星Lv.6,301.6
003位,マクラウド,九段,271.0
004位,ぷー,雀星Lv.16,255.2
005位,なたね,雀星Lv.18,251.2
006位,Shikema,八段,240.6
007位,うみのこえ,雀星Lv.3,234.3
008位,ファイトガール,雀星Lv.48,234.1
009位,アヤサト,雀星Lv.12,231.2
010位,ねこだいすき♪,雀星Lv.3,230.3
011位,*Yu－Na*,雀星Lv.46,223.5
012位,ARISA,雀星Lv.4,223.2
013位,YUKI,雀星Lv.21,220.9
014位,EVE,雀星Lv.14,218.4
015位,AKI,雀星Lv.2,217.7
016位,S・A,雀星Lv.7,216.5
017位,しゃけとば,二段,212.7
018位,ツミレ,雀星Lv.8,211.2
019位,おおもりNAO,十段,208.2
020位,しるこサンド,雀星Lv.19,206.8
021位,MIKA,六段,205.4
022位,まこんまこん,三段,204.6
023位,ユウキュウホシ,五段,200.7
024位,ファイトガール,雀星Lv.1,200.5
025位,くりたろう,雀星Lv.3,199.4
026位,★みおたん★,六段,194.5
027位,トネガワッ☆,雀星Lv.11,187.9
028位,BYK,雀星Lv.4,186.2
029位,てない,三段,183.4
030位,ごめちゃん,十段,182.0
031位,こっせつ,六段,180.0
032位,ファイトガール,十段,178.3
033位,FITZ,雀星Lv.2,178.2
034位,ZE／RO,六段,177.8
035位,●＼∀／●,八段,177.4
036位,ファイトガール,八段,177.1
037位,アメリー,初段,169.5
038位,ジュン,雀星Lv.1,163.0
039位,バタバタ3,３級,162.8
040位,のここ,雀星Lv.1,162.1
041位,あおやま,七段,161.5
042位,からんからん,十段,159.6
043位,すのい,七段,154.2
044位,ライツ,六段,151.8
045位,あるてぃな,二段,149.5
046位,etsumon,６級,144.7
047位,おき,六段,129.7
048位,ギタクシアス,六段,128.1
049位,DUMP,十段,126.6
050位,ファイトガール,雀星Lv.29,125.1
個別ランキングアマト・テンシ
001位,ラスク,雀星Lv.69,307.6
002位,めろりぬ,雀星Lv.42,287.6
003位,こうがひえん,雀星Lv.5,282.4
004位,しあるん,雀星Lv.96,279.7
005位,ましろ,十段,274.4
006位,おぐらあん,雀星Lv.10,271.2
007位,やまがみ,雀星Lv.22,268.1
008位,いか,雀星Lv.3,264.0
009位,ネコシ,六段,261.7
010位,イギ,十段,249.1
011位,トンヌラ,雀星Lv.12,248.9
012位,ただのロリコン,雀星Lv.19,245.3
013位,マウンテン,雀星Lv.30,239.0
014位,フロストらとす,雀星Lv.2,237.5
015位,せつか,九段,234.1
016位,きゃら,雀星Lv.14,232.1
017位,セルベリア,雀星Lv.9,230.8
018位,まっしろ,八段,227.0
019位,ユライネル,雀星Lv.5,223.5
020位,じばくれい,雀星Lv.6,221.7
021位,キラ946D,八段,219.5
022位,ゆう,八段,218.8
023位,ヌコまる,七段,218.2
024位,アレイズ,雀星Lv.7,216.6
025位,わたてー,雀星Lv.1,215.8
026位,ねくすい,雀星Lv.11,214.8
027位,ムラムラします,雀星Lv.5,214.6
028位,STeiou,雀星Lv.10,211.8
029位,ファイトガール,雀星Lv.1,209.9
030位,サクラ,７級,205.6
031位,クラド,雀星Lv.6,203.8
032位,よー,五段,202.8
033位,りょうし,雀星Lv.5,199.2
034位,こめだこ,五段,198.1
035位,ポーラッカ,雀星Lv.29,197.7
036位,きょうそ,九段,197.6
037位,りがった,７級,196.2
038位,E501,雀星Lv.42,189.0
039位,はーとあっぷ,九段,184.1
040位,ののワ,五段,181.2
041位,ほしみっつ,十段,176.7
042位,カキたべお,十段,176.4
043位,モグファナ,三段,173.9
044位,4んじゃうツモ,雀星Lv.7,169.6
045位,はるか☆,八段,169.0
046位,ぬりかべ,十段,165.4
047位,ユキネ,十段,159.5
048位,とかちす,雀星Lv.7,159.1
049位,L,雀星Lv.2,158.6
050位,こでけん,九段,157.7
個別ランキングゼツバミ・ヤオ
001位,SKコマチ,雀星★Lv.7,297.6
002位,ふぁびらす,雀星Lv.7,267.5
003位,kame7sk,九段,255.9
004位,じしゃく,雀星Lv.29,247.9
005位,TAO,雀星Lv.17,247.3
006位,キュウリ,十段,238.2
007位,KA24DXX,十段,231.5
008位,Stella,１級,230.5
009位,あさシン,雀星Lv.23,229.9
010位,ぎるがめっしゅ,雀星Lv.2,229.0
011位,Tommy,雀星Lv.6,227.8
012位,♪♪♪♪♪,雀星Lv.2,226.8
013位,0084,雀星Lv.32,226.7
014位,ニジケチェン,雀星Lv.11,222.7
015位,ファイトガール,雀星Lv.7,220.0
016位,nonamae,十段,219.0
017位,ファイトガール,雀星Lv.1,218.4
018位,JANOME,四段,215.7
019位,ミレイ,雀星Lv.10,215.0
020位,ナナクモ,六段,214.3
021位,スメラギ,雀星Lv.1,213.2
022位,ころも,雀星Lv.7,209.9
023位,こおろぎたべみ,４級,209.3
024位,ヤマト,雀星Lv.1,207.9
025位,ノーホーラ,雀星Lv.12,206.0
026位,シュンヤ,二段,205.7
027位,ぴーすけ,雀星Lv.17,204.9
028位,じゃんぼりぃ,雀星Lv.11,204.4
029位,ココてぃん,七段,203.5
030位,おてんきマップ,雀星Lv.1,202.3
031位,GIN,雀星Lv.6,202.1
032位,やとガミ,初段,199.4
033位,おかか,雀星Lv.3,196.9
034位,とむ1147,雀星Lv.3,196.3
035位,teRu,雀星Lv.1,196.1
036位,Dsato,雀星Lv.17,195.1
037位,ルヴィア,初段,191.4
038位,ひがしせつな,雀星Lv.14,187.2
039位,ファイトガール,八段,186.4
040位,みどぼんぐり,十段,180.5
041位,TANAKA,二段,179.0
042位,かきごおりR,十段,176.9
043位,でんぱんくす,４級,173.1
044位,ゆめくいナナタ,雀星Lv.2,173.1
045位,ポロロッカ,八段,170.3
046位,かいぬし,四段,170.2
047位,ZERO,十段,169.9
048位,サツキ,十段,167.7
049位,kazusa,雀星Lv.7,167.1
050位,アサイ,五段,167.0
個別ランキングアンコク・ミツバ
001位,ミント,雀星Lv.24,284.3
002位,SARUSA,四段,275.4
003位,るん,雀星Lv.8,265.9
004位,no・ω・co,雀星Lv.5,263.0
005位,きなこ,五段,262.9
006位,さんつ,雀星Lv.2,258.8
007位,ちょめ,三段,253.4
008位,キョクセイ,雀星Lv.44,245.8
009位,ファイトガール,雀星Lv.2,242.6
010位,かっち,十段,237.8
011位,にかろん,雀星Lv.10,236.6
012位,びゃっこや,雀星Lv.1,231.8
013位,ちょ～らじ,雀星Lv.7,229.8
014位,ルカワチャン！,四段,226.2
015位,ちゃぺる,雀星Lv.4,223.2
016位,アトリ,雀星Lv.2,223.1
017位,キョウ,八段,222.8
018位,ひろPON,雀星Lv.8,220.4
019位,kr976,雀星Lv.6,212.7
020位,ほうおん,雀星Lv.23,208.9
021位,みつと,１級,205.8
022位,ぱね,九段,205.8
023位,よしか,九段,204.1
024位,みか,雀星Lv.10,202.5
025位,ディスノミア,雀星Lv.3,202.3
026位,サシヌク,八段,197.9
027位,カヴ,八段,197.7
028位,フリパチ,雀星Lv.4,196.4
029位,ソウリン,雀星Lv.5,194.8
030位,ツキ,雀星Lv.72,194.5
031位,SUICA07,雀星Lv.4,193.8
032位,スー,雀星Lv.2,189.8
033位,ロック,雀星Lv.22,189.6
034位,Aオレン,雀星Lv.1,187.1
035位,SBY,二段,186.3
036位,Onisan,雀星Lv.6,183.5
037位,ヂェニィ,雀星Lv.2,182.9
038位,はらだいこ,雀星Lv.14,182.2
039位,シャオプ,十段,181.6
040位,ぺんぺん,初段,180.4
041位,はるかわ,雀星Lv.18,180.4
042位,じゃんたまから,六段,176.4
043位,おひるだー,雀星Lv.1,175.0
044位,こたつ,雀星Lv.1,174.2
045位,あななん,雀星Lv.23,172.5
046位,ZACIAN,八段,172.4
047位,ザンシチ,八段,171.2
048位,ファイトガール,雀星Lv.1,168.6
049位,ピンクだま,雀星Lv.1,167.4
050位,フリーレン,五段,167.3
個別ランキングトイトイ
001位,ぐでかご,雀星Lv.67,324.9
002位,よしぷー,雀星Lv.49,287.7
003位,IGRET,雀星Lv.32,267.9
004位,カニさん,九段,263.0
005位,ファイトガール,雀星Lv.6,258.9
006位,ざーど,雀星Lv.1,258.8
007位,ファイトガール,四段,257.5
008位,デルさまちゃん,雀星Lv.4,256.3
009位,けけけけけ,雀星Lv.2,248.9
010位,シロリン,六段,245.8
011位,S・H,十段,242.4
012位,えびふらい,雀星Lv.8,240.5
013位,ねこYJ,雀星Lv.32,238.6
014位,あずき,七段,236.8
015位,ザナドゥ,四段,234.7
016位,ポポキ,１級,230.5
017位,tahiti,雀星Lv.11,224.4
018位,Found*,五段,222.1
019位,スミワケ,七段,219.3
020位,まさはる,雀星Lv.14,216.7
021位,ジャンアゴ,八段,215.8
022位,つきした,十段,210.2
023位,TOYBOY,初段,210.1
024位,やまねこ,雀星Lv.2,207.5
025位,よっしー,４級,203.4
026位,あららん,六段,202.5
027位,れんげどん,八段,201.9
028位,ゆきまる,雀星Lv.3,201.5
029位,かわうそ,雀星Lv.77,200.9
030位,Medi,雀星Lv.6,199.4
031位,NA*RI,十段,196.6
032位,FLOOR,雀星Lv.2,196.3
033位,シグナスXRS,雀星Lv.31,195.0
034位,そふぁー,雀星Lv.21,193.4
035位,AR,八段,191.7
036位,あか,九段,191.5
037位,まっぷたつ,二段,191.3
038位,さぼっこ,五段,190.1
039位,リニア,雀星Lv.1,187.9
040位,ファイトガール,五段,187.8
041位,かなきー,雀星Lv.7,185.8
042位,イーソウ,雀星Lv.5,183.5
043位,3YAネや,二段,182.4
044位,ファイトガール,八段,182.1
045位,CHA,雀星Lv.4,181.3
046位,クロハMk－2,３級,181.3
047位,こうそく,初段,181.0
048位,Y・S,雀星Lv.3,178.0
049位,HUIO,雀星Lv.5,174.4
050位,とよたま,雀星Lv.2,173.5
個別ランキングクニノカミ・ムサシ
001位,なべしん＾ω＾,雀星★Lv.4,287.2
002位,とみたける,雀星Lv.36,285.7
003位,ポポストア,雀星Lv.32,283.4
004位,ぽむ,九段,278.9
005位,ライデン,雀星Lv.15,266.3
006位,ポロロッカ,雀星Lv.41,264.5
007位,キヌアリーブス,雀星Lv.6,258.2
008位,カズマさん,雀星Lv.7,256.4
009位,しろうさ☆ω☆,雀星Lv.22,255.1
010位,MARONY,雀星Lv.6,249.7
011位,キムショウ,雀星Lv.50,247.2
012位,あっぷるじぇい,雀星Lv.21,243.6
013位,みずと,雀星Lv.10,237.6
014位,てんら,雀星Lv.1,232.8
015位,Xigyog,雀星Lv.26,225.7
016位,－589－,雀星Lv.29,225.6
017位,やすふくさん,九段,224.4
018位,ぁぉぃ,雀星Lv.8,223.3
019位,けいたそ,雀星Lv.40,222.2
020位,ボンバーガール,雀星Lv.2,220.9
021位,イッチ,雀星Lv.12,217.8
022位,ハマヤ,雀星Lv.1,217.1
023位,アウス,十段,215.7
024位,だいちゃん,九段,208.7
025位,AYIROM,四段,208.0
026位,ながたゆうじ,九段,206.3
027位,オートマリー,雀星Lv.9,205.0
028位,SABACAN,雀星Lv.1,203.6
029位,ポキータ,九段,201.8
030位,れみりーふ,三段,200.7
031位,あな,五段,199.5
032位,opbna,雀星Lv.1,199.5
033位,すずめオニ,雀星Lv.1,199.4
034位,さくらがわ,雀星Lv.1,198.6
035位,Chester,七段,188.2
036位,ん♪とま,雀星Lv.10,184.9
037位,＾ω＾,雀星Lv.8,184.2
038位,ともはる,３級,182.8
039位,DIM,十段,179.7
040位,モョョ,雀星Lv.1,177.1
041位,フルミネ,七段,176.5
042位,きんけつのリゼ,雀星Lv.3,175.8
043位,ch1tose,初段,173.8
044位,かにこうせん,雀星Lv.4,171.7
045位,てらいカズオ,雀星Lv.4,160.9
046位,POCHI,三段,160.2
047位,ガブガブ,五段,158.3
048位,ノミン,八段,154.0
049位,しろは,九段,150.1
050位,まこ,雀星Lv.3,147.4
個別ランキングパイン
001位,せが,雀星Lv.37,315.8
002位,パインのパイ3,雀星Lv.2,275.6
003位,よさ,十段,258.5
004位,あずまてる,五段,254.7
005位,アスマ,雀星Lv.8,252.8
006位,みどり,４級,243.8
007位,eiri,雀星Lv.36,243.7
008位,locom,４級,241.2
009位,アリュベルカ,雀星Lv.1,238.0
010位,みさきメイ,雀星Lv.7,234.0
011位,カナタ,九段,233.8
012位,チヨメ☆,雀星Lv.7,233.4
013位,YOSIO,雀星Lv.24,229.0
014位,マターりん,雀星Lv.8,227.3
015位,キリスランP,雀星Lv.7,226.8
016位,パステル,雀星Lv.2,224.1
017位,ねこけんし,四段,210.1
018位,すかこ,七段,207.1
019位,くろへい,雀星Lv.9,206.7
020位,cocoa,雀星Lv.4,204.8
021位,*TONY*,雀星Lv.3,202.5
022位,カラテカバリュ,雀星Lv.3,200.1
023位,ぷらむ,雀星Lv.2,199.8
024位,DDRKOJI,１級,192.8
025位,コウーザ,雀星Lv.3,192.5
026位,ててたろう,雀星Lv.3,189.1
027位,ももはな,雀星Lv.40,188.7
028位,おれれれ！,三段,180.3
029位,ケビン,九段,180.2
030位,ファイトガール,雀星Lv.2,179.9
031位,ファイトガール,七段,179.3
032位,クロコロ,雀星Lv.1,179.0
033位,タルぜん,雀星Lv.10,172.2
034位,クボちゃん,１級,170.6
035位,ru38,二段,168.1
036位,どかべん,雀星Lv.9,167.5
037位,タマQ,四段,164.4
038位,K_T_K_,初段,161.4
039位,ファイトガール,十段,157.5
040位,だっしー,６級,154.8
041位,さつきばれ,雀星Lv.4,153.8
042位,ぎんじ,十段,150.4
043位,ヤン・スエ,雀星Lv.1,145.7
044位,ツナから,２級,145.3
045位,marutaa,雀星Lv.3,144.1
046位,ニャオハガキ,６級,141.3
047位,GRAM,二段,137.9
048位,ehyai,六段,137.1
049位,にゃにゃ,雀星Lv.10,132.6
050位,PONZA,九段,130.7
個別ランキング藤崎詩織
001位,ひでじ,雀星Lv.75,351.5
002位,ゆゆ,雀星Lv.5,284.4
003位,いそぱん,雀星Lv.28,243.9
004位,おいちゃん,雀星Lv.10,239.9
005位,RURIO,雀星Lv.16,231.6
006位,シンゾー,雀星Lv.11,230.1
007位,ガァララ,雀星Lv.13,228.7
008位,ぴーくん☆,雀星Lv.29,223.7
009位,いしばしのネコ,雀星Lv.1,202.7
010位,ナッツ,雀星Lv.27,202.1
011位,ヤンマス,２級,173.6
012位,やるんさくさ,六段,166.9
013位,うきょう,六段,153.6
014位,かえでがわくん,九段,153.5
015位,てる・さぬき,七段,143.0
016位,URA,六段,122.5
017位,ファイトガール,雀星Lv.2,106.8
018位,Hamm,７級,97.2
019位,くさなぎよわし,雀星Lv.13,77.7
020位,*****,初段,64.8
021位,calme,１級,56.9
022位,みずほ,雀星Lv.1,21.3
023位,ファイトガール,初段,12.1
